Date,Open,High,Low,Close,Adj Close,Volume
2021-05-05,49.300556,50.035480,48.930565,49.873287,49.873287,4055107
2021-05-06,49.959454,50.598076,49.543842,50.567661,50.567661,3599936
2021-05-07,50.684238,51.545868,50.567661,51.221489,51.221489,4147641
2021-05-10,51.216423,51.317791,50.476433,50.522049,50.522049,3178306
2021-05-11,49.031933,49.731373,48.641663,49.579323,49.579323,7071824
2021-05-12,49.168777,49.412064,47.627979,47.688801,47.688801,4925595
2021-05-13,48.134819,49.138367,47.957424,48.859604,48.859604,2962854
2021-05-14,49.477951,49.939178,49.275215,49.888496,49.888496,1881058
2021-05-17,49.670551,50.101368,49.498226,49.868221,49.868221,2311567
2021-05-18,50.055752,50.192600,49.574253,49.746578,49.746578,1869220
2021-05-19,48.869743,49.452610,48.352760,49.062344,49.062344,3021847
2021-05-20,49.214394,50.223011,49.189053,49.979725,49.979725,2802055
2021-05-21,50.395336,50.532185,49.827675,49.908768,49.908768,2296769
2021-05-24,50.334515,51.018753,50.248352,50.755196,50.755196,3656364
2021-05-25,51.039028,51.160667,50.400406,50.435883,50.435883,4078783
2021-05-26,50.506844,50.912315,50.359859,50.511909,50.511909,3318586
2021-05-27,50.790672,50.917385,50.172325,50.532185,50.532185,6532208
2021-05-28,50.015205,50.547390,48.271667,49.994930,49.994930,6509124
2021-06-01,50.476433,52.194626,50.395336,52.128738,52.128738,8253256
2021-06-02,52.179420,52.372021,51.084644,51.084644,51.084644,4747433
2021-06-03,50.826153,51.677647,50.319309,51.525597,51.525597,5104151
2021-06-04,51.728333,52.493664,51.586418,52.473392,52.473392,4336851
2021-06-07,52.802837,52.914345,51.905727,52.123669,52.123669,2438431
2021-06-08,52.169285,52.797771,52.118603,52.665993,52.665993,2725305
2021-06-09,52.818043,52.899139,52.341614,52.691334,52.691334,2267372
2021-06-10,52.660923,53.025848,52.448048,52.605171,52.605171,3439925
2021-06-11,52.458187,52.767361,51.601624,52.701469,52.701469,3788949
2021-06-14,52.711609,52.823112,51.824635,52.072987,52.072987,3681223
2021-06-15,52.143944,52.361885,51.890522,52.133804,52.133804,2075201
2021-06-16,52.057781,52.412571,51.697922,52.078053,52.078053,3290767
